"weekday","month","date","year","text"
"Tue","Oct",6,2015,"@janed_hill   Jane I am showing a KLM ticket number please follow me in a DM and I will provide your KLM ticket number so that you... 1/2"
"Tue","Oct",6,2015,"@handstomyself   Lisa, please DM your confirmation number and I can confirm that for you. *BB"
"Tue","Oct",6,2015,"@ASutberry We know delays are never fun and I'm sorry that your travel has been impacted today. *SB"
"Tue","Oct",6,2015,"@andreapants143 Yeah! That's a great way to start the day. Now relax and enjoy your flight ;-) *SB"
"Tue","Oct",6,2015,"@ASutberry Terribly sorry for the delay. Please let us know if rebooking assistance is needed.  *SB"
"Tue","Oct",6,2015,"@realantmoney Sounds like we've let you down. Please let us know how we can help.  *SB"
"Tue","Oct",6,2015,"@janed_hill   Jane I am sorry that your bag has been delayed, please DM your ticket number and I will try to assist. *BB"
"Tue","Oct",6,2015,"@ChadBiagini   Thank you, for choosing Delta! *BB"
"Tue","Oct",6,2015,"@ChadBiagini   Sure as long as it can fit in the overhead bin. *BB"
"Tue","Oct",6,2015,"@okg8tr  My pleasure! :-) AN"
"Tue","Oct",6,2015,"@sootawn Hi, it could take up to 7 to 10 business days after filling out the form.  VI"
"Tue","Oct",6,2015,"@okg8tr ...http://t.co/AKUEAIxrX3 AN 2/2"
"Tue","Oct",6,2015,"@okg8tr Got it. Wi-Fi service is available, but you must go through our partner GoGo . Please see the following link:... 1/2"
"Tue","Oct",6,2015,"@okg8tr Hi Randy. Let me look into this for you AN"
"Tue","Oct",6,2015,"@zeekcrse Hi, I'll be happy to check the availability of upgrades on your flight. Pls follow/DM your conf#. AD"
"Tue","Oct",6,2015,"@harrelson_b  I am so sorry that you feel that way. This is not a generic response. Sorry there was no available discounts for your trip. HW"
"Tue","Oct",6,2015,"@melblackrose  Glad to hear that our Airport Team took great care of you! Thanks for the compliment. AN"
"Tue","Oct",6,2015,"@kate_wiley1 Welcome aboard! Enjoy!  ML"
"Tue","Oct",6,2015,"@AnnCamden ...them.  TP 2/2"
"Tue","Oct",6,2015,"@AnnCamden  Oh, my! All the best to the passenger.  Our staff is well-trained to handle emergencies...we care and will take care of... 1/2"
"Tue","Oct",6,2015,"@mchvdm Hey Marjolein, I agree. It is beautiful!! *LS"
"Tue","Oct",6,2015,"@jhritzen  Hi Jay, thank you for compliment. We take pride in serving our valued passengers. *LS"
"Tue","Oct",6,2015,"@briandessart Thanks for showing your support. #BreastCancerAwareness  *QB"
"Tue","Oct",6,2015,"@MarneyReid I love it! Keep the momentum going! :-) AN"
"Tue","Oct",6,2015,"@GregoryMarsh25 Hi Gregory. So sorry for the inconvenience. Thanks for sharing your feedback. *SD"
"Tue","Oct",6,2015,"@jperrin83  Oh, no! Let me see if I can help. Pls follow and DM the file reference number.  TP"
"Tue","Oct",6,2015,"@SA_Thompson Goooood morning Steven, welcome home, Sir! We are happy that you're flying with us again! Thanks for your loyalty to Delta! CK"
"Tue","Oct",6,2015,"@vyodaiken I understand  now. I would encourage you to reach out to our Online Support team at 1-888-750-3284 for assistance. Thanks AN"
"Tue","Oct",6,2015,"@kriswitha_K Hi there. Please follow me for a DM? *SD"
"Tue","Oct",6,2015,"@ratlilly ...equivalent to our ""Medallion"". BTW, you're not ""just Silver"". We appreciate you and your continued loyalty. :) *MD 2/2"
"Tue","Oct",6,2015,"@ratlilly  Hi Robert. ""Elite"" it's the premium term Air France and KLM Flying Blue program uses for their loyal customers. It's... 1/2"
"Tue","Oct",6,2015,"@kristynashville Oh no! Delays are never fun. Please follow/DM your confirmation number so I can take a look.  *PL"
"Tue","Oct",6,2015,"@johnkannady Hi John, Let me take a look. Please follow/DM your confirmation number.  *PL"
"Tue","Oct",6,2015,"@WinstonUK Hello Mark. Not good to hear. If you are needing assistance pls let me know.  *RD"
"Tue","Oct",6,2015,"@p2peters Hi Paul, how can I be of assistance via Twitter? *PL"
"Tue","Oct",6,2015,"@burgerandbrew Hmm! Ashley that's not good to hear. Is there anyway I can assist you via Twitter. Really hate to hear of your... 1/2"
"Tue","Oct",6,2015,"@AirlinesDotOrg We love being a part of our future generation. It's just who we are:-) *PL"
"Tue","Oct",6,2015,"@burgerandbrew ...frustration. *PL 2/2"
"Tue","Oct",6,2015,"@jshaffer007 ...follow &amp; Direct Message your Delta confirmation so that I can check the flts for you. *JH 2/2"
"Tue","Oct",6,2015,"@jshaffer007 Hi Josh. My apologies for the delayed flt. Our airport teams are working to get you safely to your destination asap. Pls... 1/2"
"Tue","Oct",6,2015,"@JeremyMerrill Understandable. Hope you make it for the event.  *PL"
"Tue","Oct",6,2015,"@himolin ...the date of the missing bag. *JH 2/2"
"Tue","Oct",6,2015,"@himolin Hi. My apologies for the missing bag. For your privacy, pls follow &amp; Direct Message your Delta Lost Baggage Claim Report # &amp;... 1/2"
"Tue","Oct",6,2015,"@tweeteemmllee ...your travel experience.  *PL 2/2"
"Tue","Oct",6,2015,"@tweeteemmllee Generally it will take up to 30 days for a response. Its answered in the order it is received. So sorry to hear of... 1/2"
"Tue","Oct",6,2015,"@abctraveler59 Alan. It sure is. We are so excited to have you on board. Have a great flight:-)   *PL"
"Tue","Oct",6,2015,"@THEANTHEMGIRL Oh wow. That is a nice picture. Happy Travels! *JH"
"Tue","Oct",6,2015,"@JeremyMerrill I understand how frustrating when you have an event with your son. I am truly sorry to hear of this.  *PL"
"Tue","Oct",6,2015,"@JCUK1981 Hello John. Let me check on this. Pls follow/DM your confirm # for your privacy.  *RD"
"Wed","Oct",7,2015,"@GSRiderX ...information, pls contact the sales team at 800-221-1212.  *AA 2/2"
"Wed","Oct",7,2015,"@GSRiderX No, not worthless those booking classes will confirm you a seat in the main cabin. However, if you need pricing... 1/2"
"Wed","Oct",7,2015,"@ekm172 Hello. Not good to hear. Pls let me know how I can assist.  *RD"
"Wed","Oct",7,2015,"@CotterVN You can find other numbers for different countries here: http://t.co/ZmxhkCBsLO *WG"
"Wed","Oct",7,2015,"@JohnsonWillG Yes, the flight is awaiting departure clearance.  *AA"
"Wed","Oct",7,2015,"@GSRiderX Understood. However, you're booking class to qualify would need to be Y, B, M and you're currently booked in S.  *AA"
"Wed","Oct",7,2015,"@nickdcarson We will make every effort to locate your book. To assist us, pls complete the following form: http://t.co/ljzlFjyL3M *AA"
"Wed","Oct",7,2015,"@NessaDziemian Totally agree with you 100%!! Now that's how you do it! Enjoy, Nessa :-)  *EC"
"Wed","Oct",7,2015,"@garybinnyc ...at 800-221-1212 *MD 2/2"
"Wed","Oct",7,2015,"@GSRiderX Yes, I show you went from 'V' to 'S' booking class.  *AA"
"Wed","Oct",7,2015,"@JohnsonWillG I'm showing the flight just departed and scheduled to arrive CLT at 10:34p.  *AA"
"Wed","Oct",7,2015,"@GSRiderX Hmm..currently your fare does not qualify for an upgrade.  *AA"
"Wed","Oct",7,2015,"@garybinnyc Gary, for purchasing assistance you may reach out to our Online Support team at 888-750-3284 or to our Reservations Team... 1/2"
"Wed","Oct",7,2015,"@MissVernEe Sure. Pls direct message the baby's name and date of birth.  *AA"
"Wed","Oct",7,2015,"@LittlePasch ...service, fare price, etc. :) *MD 2/2"
"Wed","Oct",7,2015,"@LittlePasch You're most welcome! Timing will only be a deciding factor against another Gold Medallion with same status, class of... 1/2"
"Wed","Oct",7,2015,"@LittlePasch ...on the upgrade list. *MD 2/2"
"Wed","Oct",7,2015,"@LittlePasch Tim, your check-in will have to be done at the airport. However, once it's done, you'll be placed in the proper position... 1/2"
"Wed","Oct",7,2015,"@dooski We want to make sure you get back safely. I'm sorry for the delay, but hopefully it won't be long. *WG"
"Wed","Oct",7,2015,"@brimcleod That's what we like to hear! Tweet 'ya later.  *EC"
"Wed","Oct",7,2015,"@GreggBraver Sorry for the disruption, we hope to serve you better, if given the opportunity.  *AA"
"Wed","Oct",7,2015,"@mytranguyen Hi there. How may we assist you? *AA"
"Wed","Oct",7,2015,"@soarescode Can you DM the confirmation? *WG"
"Wed","Oct",7,2015,"@ESueHuff If you've left the airport, you can report the damage to Bag Service by writing https://t.co/IlyARPdjVN *WG"
"Wed","Oct",7,2015,"@traveling_meg Our American lines are 24 hours. Our overseas ones may not be, but you can call when they open to correct it. *WG"
"Wed","Oct",7,2015,"@JWCraftPR You're welcome, they'll be able to assist you.  *AA"
"Wed","Oct",7,2015,"@JWCraftPR Sure. Pls contact our sales team at 800-221-1212, agents are available to assist you 24/7.  *AA"
"Wed","Oct",7,2015,"@nickdcarson You'll be contacted once the item is located.  *AA"
"Wed","Oct",7,2015,"@nickdcarson Unfortunately not, submission of that form is the most effective way to locate the lost item.   *AA"
"Wed","Oct",7,2015,"@BetsyAleja Can you DM the confirmation to me? *WG"
"Wed","Oct",7,2015,"@kbuttrey Thank you. Likewise, take care! *AA"
"Wed","Oct",7,2015,"@kbuttrey Yes, its not available.  *AA"
"Wed","Oct",7,2015,"@BetsyAleja How did you choose to receive your boarding pass? *WG"
"Wed","Oct",7,2015,"@kbuttrey ...LAX-MSP-PHL arriving 10:55p.  *AA 2/2"
"Wed","Oct",7,2015,"@kbuttrey  Thank you. Currently, the only flight showing available as SDC eligible with the upgrade intact would be 12:45p... 1/2"
"Wed","Oct",7,2015,"@kbuttrey Yes, subject to availability. I'd be happy to review your confirmation #.  *AA"
"Wed","Oct",7,2015,"@uncle_warny Please feel free to contact that team back during their operating hours.  *AA"
"Wed","Oct",7,2015,"@KiloIndiaMike  I wouldn't - its incredibly beautiful. Thanks for sharing.  *AA"
"Wed","Oct",7,2015,"@uncle_warny Ok, understood. Glad it got addressed. Thanks for letting us know.  *AA"
"Wed","Oct",7,2015,"@uncle_warny Interesting..pls contact our Customer Care team at 800-455-2720 Hours: 8:00am-7:00pm ET, M-F, for assistance.  *AA"
"Wed","Oct",7,2015,"@BecGee Thanks. Let me take a look.  *MR"
"Wed","Oct",7,2015,"@mArieAmb Please follow us and DM your email address and I'll be happy to forward this over to our Baggage Service team.  *SB"
"Wed","Oct",7,2015,"@melissalyttle Woo hoo! Enjoy the ride today, Melissa. Thank you for flying with us.  *SB"
"Wed","Oct",7,2015,"@mArieAmb You may wish to contact Baggage Service directly at 1-800-325-8224 and they can send you the form via email.  *SB"
"Wed","Oct",7,2015,"@jmmohr Someone took your seat? *MR"
"Wed","Oct",7,2015,"@bengiegarcia Almost a private plane! Have a relaxing flight.  *MR"
"Wed","Oct",7,2015,"@mArieAmb Okay, with this code, you will begin your claim process here:https://t.co/eWaznE7qga *SB"
"Wed","Oct",7,2015,"@minfante1011 I'm very happy to hear that Michael! Have a wonderful day! *MR"
"Wed","Oct",7,2015,"@BecGee Oh no. What's the flight number? *MR"
"Wed","Oct",7,2015,"@Katadhin Thanks for the shout out! We LOVE being your ride. Have a wonderful day! *MR"
"Wed","Oct",7,2015,"@LacieGlenn   That is awesome to hear, thank you for choosing Delta! *BB"
"Wed","Oct",7,2015,"@GolfPaleo I have reached out to our SkyMiles for assistance.  *MR"
"Wed","Oct",7,2015,"@mArieAmb I'm sorry to hear this. Have you received a delayed claim # from our Baggage Service team?  *SB"
"Wed","Oct",7,2015,"@GolfPaleo Hi Kyle! Let me take a look.  *MR"
"Wed","Oct",7,2015,"@andreladon Awesome...looking forward to seeing more :-) *SB"
"Wed","Oct",7,2015,"@jacobweihrauch Sing away, Jake :-) *SB"
"Wed","Oct",7,2015,"@NguyenLinc Hi Lincoln! Sorry to hear that you are having some issues. Please let us know if we can help.  *SB"
"Wed","Oct",7,2015,"@andreladon Wow...how awesome is that. We appreciate you for traveling with us.  *SB"
"Wed","Oct",7,2015,"@jcharanis I'm glad to hear that. Thank you for taking the time to share.  *MR"
"Wed","Oct",7,2015,"@e1_to_cdr Please DM your confirmation number and I can further advise you of this. *BB"
"Wed","Oct",7,2015,"@insightsguy We will forward your suggestions to Cabin serviced and Marketing. *KC"
"Wed","Oct",7,2015,"@simpsonbook Hi Donald. Please DM the confirm# and I'd be happy to request that for you. *KC"
"Wed","Oct",7,2015,"@insightsguy Hi Kaenan. Thank you for traveling with us. we appreciate your feedback.  *KC"
"Wed","Oct",7,2015,"@ddh43 ...*SB 3/3"
"Wed","Oct",7,2015,"@ddh43 ...reply, please contact us here:http://t.co/roFfcdIAuu. A Customer Care specialist will review and follow-up with you. ... 2/3"
"Wed","Oct",7,2015,"@ddh43 Hi there! Sorry for the confusion. The information that you provided was passed along as feedback. If you require a written... 1/3"
"Wed","Oct",7,2015,"@RichardBlais  Hi Richard. Glad you are enjoying. Thank you for your loyalty. *KC"
"Wed","Oct",7,2015,"@Krivera23 Hi Keith. Please DM your confirm number and I'll take a look. *KC"
"Wed","Oct",7,2015,"@shansen111   I am not showing other options available via DEN, our airport staff will advise you of your options. *BB"
"Wed","Oct",7,2015,"@adewus4real Let's take a look at your reservation.  Please follow/DM your confirmation. *ML"
"Wed","Oct",7,2015,"@Lovingwireless  I can place you on the 530pm flight out of Atlanta which arrives in Memphis at 552pm.  *ML"
"Wed","Oct",7,2015,"@mac_horn Domestic Delta flights are Y,B,M,S,Q,H, and K classes. *CK"
"Wed","Oct",7,2015,"@mac_horn International Delta flights will be Y, B ,and M classes. *CK"
"Wed","Oct",7,2015,"@__Nan_ The attachment can not be opened by our system for security reasons. DM the information for your privacy. *KC"
"Wed","Oct",7,2015,"@Lovingwireless  Thanks Jarrad, one moment while I take a look at your reservation. *ML"
"Wed","Oct",7,2015,"@tdavis5  You're welcome. *HW"
"Wed","Oct",7,2015,"@angiemarchese13 Wow! Now that's what I call making things happen! :) Glad to hear our team's on the job. Thx for tweeting. *KM"
"Wed","Oct",7,2015,"@__Nan_ Please DM your ticket number and details of the incident and I will forward your concerns to Leadership. *KC"
"Wed","Oct",7,2015,"@KariSaul Ok, I'm sorry about that.  Those are the numbers for Nairobi.  You can try the US nbr 1-800-221-1212.  *TP"
"Wed","Oct",7,2015,"@tdavis5  Thanks for your patience, I am not showing wheelchair assistance. i will go ahead and add that information for you.  *HW"
"Wed","Oct",7,2015,"@bigallyg Hello. Not good to hear. Pls follow/DM your confirm # for your privacy.  *RD"
"Wed","Oct",7,2015,"@cairinthecity Hello, Caroline. I recommend contacting our Reservations team at 1-800-221-1212. They'll be happy to assist.  *RD"
"Wed","Oct",7,2015,"@BetsyJohnsonEsq If you can give me the flight number for the gate, I can send it to airport management, &amp; they can find the agent. *WG"
"Wed","Oct",7,2015,"@TheHollySweet You're welcome! We aim to please! :-)  *SD"
"Wed","Oct",7,2015,"@TheHollySweet Wow! Thanks for such an awesome shout out!!! :-)  *SD"
"Wed","Oct",7,2015,"@BParlay Pls follow/DM your confirm # for your privacy.  *RD"
"Wed","Oct",7,2015,"@WarlandZero ...follow/Direct Message your Delta confirmation # &amp; I'll report this to our airport leadership team. *JH 2/2"
"Wed","Oct",7,2015,"@WarlandZero Hi Brian. Thx for bringing this to my attn. All boarding passes are checked. If this didn't occur on your flt, pls... 1/2"
"Wed","Oct",7,2015,"@stef_bell ...here:  http://t.co/EcUbRXGfnl *MD 2/2"
"Wed","Oct",7,2015,"@stef_bell This option will be available for editing once you log in your SkyMiles account. You may login and manage your account... 1/2"
"Wed","Oct",7,2015,"@BParlay Hello, Brandon. Not good to hear. Apologies for this. Pls, let me know how I can assist.  *RD"
"Wed","Oct",7,2015,"@livlylife I don't see your Alaska number on your account. Please follow ad DM your Alaska account number and I'll add it for you. *MD"
"Wed","Oct",7,2015,"@simonjcole ...delays &amp; other gate agents. *JH 2/2"
"Wed","Oct",7,2015,"@simonjcole Hi Simon. Thx for publicly complimenting our ATL coworker Mary Beth Henley. We are proud of her too. My apologies for the... 1/2"
"Wed","Oct",7,2015,"@micky80546375 Hello. Oh no! Sorry about this. If you are needing assistance pls follow/DM your bag tag # for your privacy.  *RD"
"Wed","Oct",7,2015,"@riamylove Hello, Miae. Sorry for the inconvenience. Let me check on this. Pls follow/DM your confirm # for your privacy.  *RD"
"Wed","Oct",7,2015,"@echezueli ...reservation &amp; work with you. *JH 3/3"
"Wed","Oct",7,2015,"@echezueli ...Support team at 1 of our worldwide locations here: http://t.co/xpEZNKiH6W. A team member will be glad to review your... 2/3"
"Wed","Oct",7,2015,"@echezueli Hi Elizabeth. If the voucher was used on Air France, pls tweet them directly or pls contact our Reservations &amp; Customer... 1/3"
"Wed","Oct",7,2015,"@stef_bell Hi Stef. You may opt out by deselecting it on your SkyMiles profile page. *MD"
"Thu","Oct",8,2015,"@kparkerbrown Not too sure. Feel free to contact our Online Support Team at 888 750 3284. They'll be happy to assist.  *NG"
"Thu","Oct",8,2015,"@collegegolfcamp Yes, cancel or change under our Risk Free Cancellation policy.  *AA"
"Thu","Oct",8,2015,"@kparkerbrown ...inconvenience. *NG 2/2"
"Thu","Oct",8,2015,"@kparkerbrown Our IT Team is aware of the website issues and are working diligently to get it resolved. My apologies for any... 1/2"
"Thu","Oct",8,2015,"@tvTechDirector We're excited about it too, Jonathan! Welcome to the next level! :) *MD"
"Thu","Oct",8,2015,"@madisonnnpaige Oh no! We expect our team to provide exemplary service at all times. I apologize this was not your experience. *NG"
"Thu","Oct",8,2015,"@MarissaSchrader We love you back! :) *MD"
"Thu","Oct",8,2015,"@PWPStudio You're welcome! *JH"
"Thu","Oct",8,2015,"@chaphya Our IT Team is aware of the website issues and are working diligently to get it resolved. My apologies for any inconvenience.  *NG"
"Thu","Oct",8,2015,"@joymh You're welcome! *RD"
"Thu","Oct",8,2015,"@PWPStudio ...inconvenience. *JH 3/3"
"Thu","Oct",8,2015,"@PWPStudio ...not have an estimated time of resolution. Pls try back later. Thx for your patience &amp; I'm sorry for the... 2/3"
"Thu","Oct",8,2015,"@PWPStudio Hi Our IT dept is aware of the issue &amp; is working quickly to resolve the problem asap. I'm sorry but at this time we do... 1/3"
"Thu","Oct",8,2015,"@AtlantaHumanist ...800-221-1212, agents are available to assist you with booking.  *AA 2/2"
"Thu","Oct",8,2015,"@AtlantaHumanist Unfortunately not, the team is actively troubleshooting the issue. You're welcome to contact our sales team at... 1/2"
"Thu","Oct",8,2015,"@joymh Hello, Joy. Yes, apologies for this inconvenience we are currently working on this issue. Thank you for your patience.  *RD"
"Thu","Oct",8,2015,"@pts116 ...area. However, we've allowed ticketed passengers to make changes at no charge.  *AA 2/2"
"Thu","Oct",8,2015,"@pts116  Understood and thanks for your willingness to assist. Currently, we don't have any discounted fares for new purchases to the... 1/2"
"Thu","Oct",8,2015,"@MarissaSchrader I'm sorry for the inconvenience, Marissa. I'm glad you were able to access it. *MD"
"Thu","Oct",8,2015,"@benjamingaines The cause of the website issues is unknown right now, but it's being looked into. *WG"
"Thu","Oct",8,2015,"@AnnaPasic Hi Anna. Pls contact our Reissue Desk at 800 221 1212. They'll be happy to assist.  *NG"
"Thu","Oct",8,2015,"@BigClapp ...to look at seat options. *NG 2/2"
"Thu","Oct",8,2015,"@BigClapp Hi Phil. Usually the exit rows open for purchase 24hrs prior to departure. Pls follow/DM your confirm # and I'll be happy... 1/2"
"Thu","Oct",8,2015,"@decoqween My pleasure! Have a wonderful trip!  *MR"
"Thu","Oct",8,2015,"@decoqween I have assigned 7CD on that segment. Sorry for the changes.  *MR"
"Thu","Oct",8,2015,"@decoqween Thanks. Let me take a look.  *MR"
"Thu","Oct",8,2015,"@G_Schneemann  Wonderful to hear. Glad you were able to retrieve it. Have a great day! *AA"
"Thu","Oct",8,2015,"@decoqween Hi Debbie! Please DM your ticket number. I will take a look.  *MR"
"Thu","Oct",8,2015,"@DiersWilliam Hi William. The counter will open at 415a. *NG"
"Thu","Oct",8,2015,"@TerryLinhart Good morning Terry! Thanks for letting us be your ride. Happy Travels! :-) *NG"
"Thu","Oct",8,2015,"@California1412 My pleasure.  *NG"
"Thu","Oct",8,2015,"@California1412 Thanks. The counters in Terminal E will open at 4a. *NG"
"Thu","Oct",8,2015,"@California1412 Hi Carleene. What airport are you at? I'll be happy to check the ticket counters' hours of operation.  *NG"
"Thu","Oct",8,2015,"@MiYAH_BaddAzz Sorry to hear Miyah. Pls follow/DM your confirmation # if assistance is needed via Twitter.  *NG"
"Thu","Oct",8,2015,"@bdemon231 Customer Care is closed until 8a Eastern time, but you can reach them at 800-455-2720. *WG"
"Thu","Oct",8,2015,"@shinyfromlot Sorry to hear you are receiving an error. Pls contact our Online Support Team at 888 750 3284 for further assistance.  *NG"
"Thu","Oct",8,2015,"@bdemon231 I hope you're okay! I'll let Cabin Maintenance know to fix the seat. If you were injured, please call 866-783-2286. *WG"
"Thu","Oct",8,2015,"@physiquejustin So sorry, we're unable to quote fares via Twitter.  *NG"
"Thu","Oct",8,2015,"@physiquejustin Got it! Feel free to contact our Online Support Team at 888 750 3284. They'll be happy to assist. *NG"
"Thu","Oct",8,2015,"@svchappel That doesn't look good, but a flight attendant may be able to adjust that. *WG"
"Thu","Oct",8,2015,"@merhl Hi Joe, glad you enjoyed your flight. I will forward your compliment and suggestion. Thanks for your loyalty. *LS"
"Thu","Oct",8,2015,"@CM_Holloway01 Great! We are searching for ya :).  *VI"
"Thu","Oct",8,2015,"@de_strategist We will pass this along to our leadership team.  Thank you for flying Delta. *ML"
"Thu","Oct",8,2015,"@frisbeerab No, sorry...we don't have access to those in Twitter, either. *TP"
"Thu","Oct",8,2015,"@luxtraveltracy  Thank you for choosing Delta.  *HW"
"Thu","Oct",8,2015,"@de_strategist Thank you for the kind words.  We love to hear how awesome our flight attendants are! *ML"
"Thu","Oct",8,2015,"@alitalien  You're welcome Alexandria....happy spending! *LS"
"Thu","Oct",8,2015,"@joannie Ahh! I'm sorry for your frustration, Joanna. :( We truly appreciate your loyalty to us.  *VI"
"Thu","Oct",8,2015,"@TahoeATX16  I greatly apologize for the inconvenience.  Thank you for your loyalty. *ML"
"Thu","Oct",8,2015,"@TahoeATX16  I have placed a remark in the record to alert our gate agents that you are traveling together.  *ML"
"Thu","Oct",8,2015,"@erindick  Congrats on your Million Mile flight! This is awesome! Thank you for your continued loyalty. :-) *AN"
"Thu","Oct",8,2015,"@CM_Holloway01 Our pleasure Christine! Were you advised to fill out the lost item form? That will surely make things go faster.  *VI"
"Thu","Oct",8,2015,"@TahoeATX16 Our gate agents should be able to arrange seating together for the return flight upon check-in.   *ML"
"Thu","Oct",8,2015,"@KimberlyBrooke8 Sorry to hear this. I would like to understand what you were charged and why. Pls follow/DM your confirmation number. *TP"
"Thu","Oct",8,2015,"@TahoeATX16 Jared, thank you again for your patience.  I am unable to move your family's seating due to the infant in arms.  *ML"
"Thu","Oct",8,2015,"@frisbeerab An adult beverage does sound good, but we don't have access to those via Twitter.  *TP"
"Thu","Oct",8,2015,"@AmyHarrison74 I am so sorry Amy. I will definitely forward this to our Operations team. Please provide the airport and flight #. *CM"
"Thu","Oct",8,2015,"@adetocqueville   In the future, pls reach out to a flight attendant whenever possible so you can be moved to an alternate seat. *LS"
"Thu","Oct",8,2015,"@adetocqueville  I apologise for your discomfort. *LS"
"Thu","Oct",8,2015,"@CM_Holloway01 You will be contacted as soon as we have an answer. Thanks for your patience.  *VI"
"Thu","Oct",8,2015,"@SoBeOrganized Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH"
"Thu","Oct",8,2015,"@rsonnysampayan  Just one moment while I research your question. *CK"
"Thu","Oct",8,2015,"@michael_sproul Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH"
"Thu","Oct",8,2015,"@freepenguins  Hi James, I really regret that those are your thoughts. Please let me know if I can be of further assistance please. *CK"
"Thu","Oct",8,2015,"@NealTomasin Hi Neal, pls follow/DM your conf# along with detailed information of what's happening. *AD"
"Thu","Oct",8,2015,"@_SherylJ_ Okay. Yes, you will have to contact them.  *SD"
"Thu","Oct",8,2015,"@kirkfromfargo Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH"
"Thu","Oct",8,2015,"@_SherylJ_ Are you flying on Virgin ticket stock or a Delta ticket stock?  *SD"
"Thu","Oct",8,2015,"@UnitedAmanda  Amanda, that is definitely what we do not like to hear. Let me know if I can be of assistance please. *CK"
"Thu","Oct",8,2015,"@vabsiibarra Hello.  Our Online Customer Team is happy to assist. Pls call 1-888-750-3284. *TP"
"Thu","Oct",8,2015,"@amandatoryS Got it. I will take a look for you. One moment please.  *CM"
"Thu","Oct",8,2015,"@JCCodeHound I totally understand your frustration. Once your item has been located, someone will definitely reach out to you.  *SD"
"Thu","Oct",8,2015,"@ahokie  Thanks for the pic. Truly a great cause. *HW"
"Thu","Oct",8,2015,"@mankonpp Hi Sundeep. Please follow/DM your confirm # and your request. I will be happy to take a look. *CM"
"Thu","Oct",8,2015,"@tim_enloe Thank you!  *MR"
"Thu","Oct",8,2015,"@KenWPac  Ken, sorry you haven't taken off yet. I'm sure you'll be on your way shortly.  *LS"
"Thu","Oct",8,2015,"@LUVBYMANY Sorry to hear about your experience. Pls follow/DM your conf# and I'll be glad to take a look. *AD"
"Thu","Oct",8,2015,"@tim_enloe Wow! We love to hear that. I'm sending a message to the Leadership now. Thank you for taking the time to compliment!  *MR"
"Thu","Oct",8,2015,"@amandatoryS I will be happy to forward to the Operations team. *CM"
"Thu","Oct",8,2015,"@lindajdunn Sorry for the delay. Pls follow so I can send you a private message. *LS"
"Fri","Oct",9,2015,"@bb502 You're most welcome, Alicia. *MD"
"Fri","Oct",9,2015,"@JamesFleury91 Sorry for the delay. Your case will be responded to shortly.  *RD"
"Fri","Oct",9,2015,"@KhinKhinSlone ...please reach out to our airport Team to check the possibility to move you two together.  *MD 2/2"
"Fri","Oct",9,2015,"@KhinKhinSlone Hi Khin. I see your seats. I'm sorry I can't change them since there's no other seats open at this moment. However,... 1/2"
"Fri","Oct",9,2015,"@DylanElise90 ...&amp; midnight (ET). A team member will do their best to update you on the status. My apologies. *JH 3/3"
"Fri","Oct",9,2015,"@DylanElise90 ...single item reported. For an update , pls contact our Central baggage Service team at 1-800-325-8224, between 7am... 2/3"
"Fri","Oct",9,2015,"@DylanElise90 Hi Dylan. We understand that every lost item is very important, &amp; we will undergo an exhaustive search to locate every... 1/3"
"Thu","Oct",8,2015,"@SteveLunny You may wish to speak with American Express at 800 257 0770. *DD"
"Thu","Oct",8,2015,"@jdsmth ...be glad to work with you regarding any issues. My apologies for the service. *MD 2/2"
"Thu","Oct",8,2015,"@jdsmth Hi Jason. That is not good to hear. For questions or comments regarding the wifi service pls tweet @Gogo. A team member will... 1/2"
"Thu","Oct",8,2015,"@JamesFleury91 Hello, James. Unfortunately, a response can range from 14-30 days from an initial filing of a case.  *RD"
"Thu","Oct",8,2015,"@dana_budovitch ...kiosk or one of our airport team member.  *RD 2/2"
"Thu","Oct",8,2015,"@dana_budovitch Hello, Dana. You can print your boarding pass online. Or you can also receive your boarding pass at the airport via... 1/2"
"Thu","Oct",8,2015,"@penaetis ...securely under the seat in front of the passenger. For more details, pls see: http://t.co/dPlzzNCMhe *JH 3/3"
"Thu","Oct",8,2015,"@penaetis ...to carry personal items on board the aircraft due to limited overhead space.  Personal items must be able to fit... 2/3"
"Thu","Oct",8,2015,"@penaetis Oh Ok. I understand. Paxs traveling on Delta Connection flts, &amp; only those flts with 50 seats or less, are only permitted... 1/3"
"Thu","Oct",8,2015,"@Nick_Pierce15 Your card is from American Express. You may wish to speak with them at 800 257 0770. *DD"
"Thu","Oct",8,2015,"@MzDivineDove Hello, Rita. Not good to see. Apologies for your frustrations.  *RD"
"Thu","Oct",8,2015,"@lfaguer Sure thing, have a great flight. :-) *JJ"
"Thu","Oct",8,2015,"@followbl Fingers crossed! *RD"
"Fri","Oct",9,2015,"@alexperson So sorry to hear Alex. Pls follow/DM your confirmation # if rebooking assistance is needed.  *NG"
"Fri","Oct",9,2015,"@SydneyBaby__ Please follow and DM your confirmation and I will take a look. *DD"
"Fri","Oct",9,2015,"@cezgambo You're welcome. *NG"
